"Sample","Reactions in minimal metagenome","% Coverage minimal metagenome"
"eF3_56","3008","58.01"
"eF3_57","2857","55.1"
"eF3_58","2307","44.49"
"eF3_59","2622","50.57"
"eF3_6","2802","54.04"
"eF3_60","3018","58.21"
"eF3_61","2970","57.28"
"eF3_62","2782","53.65"
"eF3_63","2841","54.79"
"eF3_64","2828","54.54"
"eF3_65","2308","44.51"
"eF3_66","2760","53.23"
"eF3_67","2393","46.15"
"eF3_68","2780","53.62"
"eF3_69","2620","50.53"
"eF3_7","2407","46.42"
"eF3_70","2877","55.49"
"eF3_71","3192","61.56"
"eF3_72","2648","51.07"
"eF3_73","2846","54.89"
"eF3_74","3266","62.99"
"eF3_75","2515","48.51"
"eF3_76","2897","55.87"
"eF3_77","2605","50.24"
"eF3_78","3278","63.22"
"eF3_79","2630","50.72"
"eF3_8","2243","43.26"
"eF3_80","2506","48.33"
"eF3_81","2650","51.11"
"eF3_82","2731","52.67"
"eF3_83","2298","44.32"
"eF3_84","2567","49.51"
"eF3_85","2861","55.18"
"eF3_86","3383","65.25"
"eF3_87","2816","54.31"
"eF3_88","2417","46.62"
"eF3_89","3093","59.65"
"eF3_9","2563","49.43"
"eF3_90","3153","60.81"
"eF3_91","3057","58.96"
"eF3_92","3329","64.2"
"eF3_93","3246","62.6"
"eF3_94","2696","52"
"eF3_95","2423","46.73"
"eF3_96","2656","51.22"
"eF3_97","2992","57.7"
"eF3_98","2444","47.14"
"eF3_99","2671","51.51"
"eF4_1","2925","56.41"
"eF4_10","2794","53.89"
"eF4_100","2403","46.35"
"eF4_11","2170","41.85"
"eF4_12","2489","48"
"eF4_13","2488","47.98"
"eF4_14","2600","50.14"
"eF4_15","2682","51.73"
"eF4_16","2797","53.94"
"eF4_17","2763","53.29"
"eF4_18","2794","53.89"
"eF4_19","2990","57.67"
"eF4_2","3055","58.92"
"eF4_20","3014","58.13"
"eF4_21","2365","45.61"
"eF4_22","2742","52.88"
"eF4_23","2836","54.7"
"eF4_24","2597","50.09"
"eF4_25","2922","56.35"
"eF4_26","2379","45.88"
"eF4_27","2430","46.87"
"eF4_28","3056","58.94"
"eF4_29","2920","56.32"
"eF4_3","2506","48.33"
"eF4_30","2491","48.04"
"eF4_31","2694","51.96"
"eF4_32","2768","53.38"
"eF4_33","2691","51.9"
"eF4_34","3184","61.41"
"eF4_35","2997","57.8"
"eF4_36","2694","51.96"
"eF4_37","2785","53.71"
"eF4_38","2834","54.66"
"eF4_39","2553","49.24"
"eF4_4","2537","48.93"
"eF4_40","2226","42.93"
"eF4_41","2998","57.82"
"eF4_42","2537","48.93"
"eF4_43","2643","50.97"
"eF4_44","2918","56.28"
"eF4_45","2687","51.82"
"eF4_46","2849","54.95"
"eF4_47","2425","46.77"
"eF4_48","2725","52.56"
"eF4_49","2978","57.43"
"eF4_5","3429","66.13"
"eF4_50","2978","57.43"
"eF4_51","3385","65.28"
"eF4_52","2814","54.27"
"eF4_53","3218","62.06"
"eF4_54","2188","42.2"
"eF4_55","2229","42.99"
"eF4_56","2395","46.19"
"eF4_57","2804","54.08"
"eF4_58","2999","57.84"
"eF4_59","2722","52.5"
"eF4_6","2805","54.1"
"eF4_60","2872","55.39"
"eF4_61","2523","48.66"
"eF4_62","3169","61.12"
"eF4_63","2194","42.31"
"eF4_64","2388","46.06"
"eF4_65","2763","53.29"
"eF4_66","2615","50.43"
"eF4_67","2960","57.09"
"eF4_68","2656","51.22"
"eF4_69","2137","41.22"
"eF4_7","3144","60.64"
"eF4_70","2914","56.2"
"eF4_71","2787","53.75"
"eF4_72","2592","49.99"
"eF4_73","2954","56.97"
"eF4_74","2296","44.28"
"eF4_75","2688","51.84"
"eF4_76","2399","46.27"
"eF4_77","2715","52.36"
"eF4_78","2846","54.89"
"eF4_79","2602","50.18"
"eF4_8","2202","42.47"
"eF4_80","2275","43.88"
"eF4_81","2547","49.12"
"eF4_82","3185","61.43"
"eF4_83","2772","53.46"
"eF4_84","3105","59.88"
"eF4_85","2919","56.3"
"eF4_86","2757","53.17"
"eF4_87","2513","48.47"
"eF4_88","1897","36.59"
"eF4_89","2686","51.8"
"eF4_9","2931","56.53"
"eF4_90","2994","57.74"
"eF4_91","2808","54.16"
"eF4_92","2349","45.3"
"eF4_93","2467","47.58"
"eF4_94","2580","49.76"
"eF4_95","2565","49.47"
"eF4_96","2776","53.54"
"eF4_97","2535","48.89"
"eF4_98","2920","56.32"
"eF4_99","2508","48.37"
"eF5_1","3366","64.92"
"eF5_10","2841","54.79"
"eF5_100","3130","60.37"
"eF5_11","3502","67.54"
"eF5_12","2933","56.57"
"eF5_13","3724","71.82"
"eF5_14","2961","57.11"
"eF5_15","2486","47.95"
"eF5_16","3106","59.9"
"eF5_17","2743","52.9"
"eF5_18","3272","63.11"
"eF5_19","2716","52.38"
"eF5_2","3425","66.06"
"eF5_20","3327","64.17"
"eF5_21","2937","56.64"
"eF5_22","3234","62.37"
"eF5_23","2848","54.93"
"eF5_24","3618","69.78"
"eF5_25","3144","60.64"
"eF5_26","2916","56.24"
"eF5_27","2776","53.54"
"eF5_28","2614","50.41"
"eF5_29","3050","58.82"
"eF5_3","3144","60.64"
"eF5_30","3167","61.08"
"eF5_31","3248","62.64"
"eF5_32","2882","55.58"
"eF5_33","2694","51.96"
"eF5_34","3277","63.2"
"eF5_35","3244","62.57"
"eF5_36","2899","55.91"
"eF5_37","2732","52.69"
"eF5_38","2666","51.42"
"eF5_39","2823","54.45"
"eF5_4","3251","62.7"
"eF5_40","2796","53.92"
"eF5_41","3099","59.77"
"eF5_42","3820","73.67"
"eF5_43","3097","59.73"
"eF5_44","2618","50.49"
"eF5_45","3042","58.67"
"eF5_46","3607","69.57"
"eF5_47","2793","53.87"
"eF5_48","3038","58.59"
"eF5_49","3199","61.7"
"eF5_5","3487","67.25"
"eF5_50","2600","50.14"
"eF5_51","2623","50.59"
"eF5_52","3236","62.41"
"eF5_53","3411","65.79"
"eF5_54","2987","57.61"
"eF5_55","3481","67.14"
"eF5_56","3206","61.83"
"eF5_57","3200","61.72"
"eF5_58","3448","66.5"
"eF5_59","2507","48.35"
"eF5_6","2796","53.92"
"eF5_60","3612","69.66"
"eF5_61","3367","64.94"
"eF5_62","3528","68.04"
"eF5_63","3070","59.21"
"eF5_64","2686","51.8"
"eF5_65","3183","61.39"
"eF5_66","2920","56.32"
"eF5_67","3474","67"
"eF5_68","3625","69.91"
"eF5_69","2971","57.3"
"eF5_7","2975","57.38"
"eF5_70","3639","70.18"
"eF5_71","3292","63.49"
"eF5_72","2942","56.74"
"eF5_73","2564","49.45"
"eF5_74","3356","64.73"
"eF5_75","3155","60.85"
"eF5_76","2640","50.92"
"eF5_77","3310","63.84"
"eF5_78","3613","69.68"
"eF5_79","2698","52.03"
"eF5_8","3598","69.39"
"eF5_80","3491","67.33"
"eF5_81","2833","54.64"
"eF5_82","3095","59.69"
"eF5_83","2626","50.65"
"eF5_84","2928","56.47"
"eF5_85","3124","60.25"
"eF5_86","3256","62.8"
"eF5_87","3468","66.89"
"eF5_88","2802","54.04"
"eF5_89","2876","55.47"
"eF5_9","3094","59.67"
"eF5_90","3039","58.61"
"eF5_91","3296","63.57"
"eF5_92","3163","61"
"eF5_93","3111","60"
"eF5_94","3414","65.84"
"eF5_95","3479","67.1"
"eF5_96","3030","58.44"
"eF5_97","2365","45.61"
"eF5_98","3556","68.58"
"eF5_99","2794","53.89"
"eF6_1","3045","58.73"
"eF6_10","3204","61.79"
"eF6_100","2815","54.29"
"eF6_11","2224","42.89"
"eF6_12","2303","44.42"
"eF6_13","2376","45.82"
"eF6_14","2578","49.72"
"eF6_15","2457","47.39"
"eF6_16","2443","47.12"
"eF6_17","2549","49.16"
"eF6_18","3071","59.23"
"eF6_19","2801","54.02"
"eF6_2","3066","59.13"
"eF6_20","2495","48.12"
"eF6_21","2651","51.13"
"eF6_22","3118","60.14"
"eF6_23","2841","54.79"
"eF6_24","2885","55.64"
"eF6_25","2154","41.54"
"eF6_26","3310","63.84"
"eF6_27","3365","64.9"
"eF6_28","2800","54"
"eF6_29","2728","52.61"
"eF6_3","2968","57.24"
"eF6_30","2764","53.31"
"eF6_31","2376","45.82"
"eF6_32","2796","53.92"
"eF6_33","2609","50.32"
"eF6_34","2895","55.83"
"eF6_35","2820","54.39"
"eF6_36","3334","64.3"
"eF6_37","2912","56.16"
"eF6_38","3044","58.71"
"eF6_39","2550","49.18"
"eF6_4","2426","46.79"
"eF6_40","3168","61.1"
"eF6_41","2952","56.93"
"eF6_42","2586","49.87"
"eF6_43","3001","57.88"
"eF6_44","3245","62.58"
"eF6_45","2582","49.8"
"eF6_46","2535","48.89"
"eF6_47","2999","57.84"
"eF6_48","2430","46.87"
"eF6_49","2417","46.62"
"eF6_5","3162","60.98"
"eF6_50","2575","49.66"
"eF6_51","2424","46.75"
"eF6_52","2508","48.37"
"eF6_53","2807","54.14"
"eF6_54","2992","57.7"
"eF6_55","2367","45.65"
"eF6_56","2709","52.25"
"eF6_57","3307","63.78"
"eF6_58","2492","48.06"
"eF6_59","2786","53.73"
"eF6_6","3322","64.07"
"eF6_60","2953","56.95"
"eF6_61","2900","55.93"
"eF6_62","2452","47.29"
"eF6_63","2899","55.91"
"eF6_64","2517","48.54"
"eF6_65","2421","46.69"
"eF6_66","2627","50.67"
"eF6_67","2392","46.13"
"eF6_68","2647","51.05"
"eF6_69","2933","56.57"
"eF6_7","3011","58.07"
"eF6_70","3063","59.07"
"eF6_71","2476","47.75"
"eF6_72","2724","52.54"
"eF6_73","2965","57.18"
"eF6_74","3570","68.85"
"eF6_75","2825","54.48"
"eF6_76","2173","41.91"
"eF6_77","3039","58.61"
"eF6_78","2756","53.15"
"eF6_79","3178","61.29"
"eF6_8","2884","55.62"
"eF6_80","2664","51.38"
"eF6_81","2630","50.72"
"eF6_82","2593","50.01"
"eF6_83","2835","54.68"
"eF6_84","2396","46.21"
"eF6_85","2709","52.25"
"eF6_86","2957","57.03"
"eF6_87","2600","50.14"
"eF6_88","2550","49.18"
"eF6_89","2597","50.09"
"eF6_9","3018","58.21"
"eF6_90","2949","56.88"
"eF6_91","2865","55.26"
"eF6_92","2983","57.53"
"eF6_93","2476","47.75"
"eF6_94","2375","45.81"
"eF6_95","3249","62.66"
"eF6_96","2716","52.38"
"eF6_97","2664","51.38"
"eF6_98","2265","43.68"
"eF6_99","3186","61.45"
"eF7_1","2822","54.43"
"eF7_10","2898","55.89"
"eF7_100","2736","52.77"
"eF7_11","2516","48.52"
"eF7_12","3267","63.01"
"eF7_13","2717","52.4"
"eF7_14","2831","54.6"
"eF7_15","2738","52.81"
"eF7_16","2730","52.65"
"eF7_17","2906","56.05"
"eF7_18","3318","63.99"
"eF7_19","3212","61.95"
"eF7_2","3047","58.77"
"eF7_20","3013","58.11"
"eF7_21","3104","59.86"
"eF7_22","2889","55.72"
"eF7_23","2376","45.82"
"eF7_24","3065","59.11"
"eF7_25","2490","48.02"
"eF7_26","2563","49.43"
"eF7_27","3172","61.18"
"eF7_28","2663","51.36"
"eF7_29","2073","39.98"
"eF7_3","3207","61.85"
"eF7_30","2995","57.76"
"eF7_31","2811","54.21"
"eF7_32","2856","55.08"
"eF7_33","2748","53"
"eF7_34","2676","51.61"
"eF7_35","2903","55.99"
"eF7_36","2658","51.26"
"eF7_37","2761","53.25"
"eF7_38","3153","60.81"
"eF7_39","2887","55.68"
"eF7_4","2480","47.83"
"eF7_40","3123","60.23"
"eF7_41","3170","61.14"
"eF7_42","3096","59.71"
"eF7_43","2948","56.86"
"eF7_44","3140","60.56"
"eF7_45","3390","65.38"
"eF7_46","2125","40.98"
"eF7_47","2767","53.37"
"eF7_48","2819","54.37"
"eF7_49","2962","57.13"
"eF7_5","2488","47.98"
"eF7_50","3273","63.12"
"eF7_51","3224","62.18"
"eF7_52","2106","40.62"
"eF7_53","3186","61.45"
"eF7_54","3144","60.64"
"eF7_55","2664","51.38"
"eF7_56","2981","57.49"
"eF7_57","2854","55.04"
"eF7_58","2888","55.7"
"eF7_59","3407","65.71"
"eF7_6","3116","60.1"
"eF7_60","2892","55.78"
"eF7_61","2644","50.99"
"eF7_62","2344","45.21"
"eF7_63","2857","55.1"
"eF7_64","2796","53.92"
"eF7_65","2518","48.56"
"eF7_66","2540","48.99"
"eF7_67","2844","54.85"
"eF7_68","2694","51.96"
"eF7_69","3317","63.97"
"eF7_7","2381","45.92"
"eF7_70","2742","52.88"
"eF7_71","2857","55.1"
"eF7_72","3124","60.25"
"eF7_73","3318","63.99"
"eF7_74","2675","51.59"
"eF7_75","1991","38.4"
"eF7_76","3375","65.09"
"eF7_77","2665","51.4"
"eF7_78","2408","46.44"
"eF7_79","1869","36.05"
"eF7_8","3271","63.09"
"eF7_80","3147","60.69"
"eF7_81","2771","53.44"
"eF7_82","2817","54.33"
"eF7_83","2175","41.95"
"eF7_84","2482","47.87"
"eF7_85","2878","55.51"
"eF7_86","3080","59.4"
"eF7_87","2371","45.73"
"eF7_88","3117","60.12"
"eF7_89","2744","52.92"
"eF7_9","2992","57.7"
"eF7_90","2355","45.42"
"eF7_91","2832","54.62"
"eF7_92","3309","63.82"
"eF7_93","2688","51.84"
"eF7_94","2930","56.51"
"eF7_95","2425","46.77"
"eF7_96","2874","55.43"
"eF7_97","2681","51.71"
"eF7_98","2757","53.17"
"eF7_99","3130","60.37"
"eF8_1","3309","63.82"
"eF8_10","3310","63.84"
"eF8_100","3212","61.95"
"eF8_11","2449","47.23"
"eF8_12","2629","50.7"
"eF8_13","2957","57.03"
"eF8_14","2607","50.28"
"eF8_15","3024","58.32"
"eF8_16","2660","51.3"
"eF8_17","2849","54.95"
"eF8_18","2834","54.66"
"eF8_19","2559","49.35"
"eF8_2","2571","49.59"
"eF8_20","3330","64.22"
"eF8_21","3329","64.2"
"eF8_22","2756","53.15"
"eF8_23","2623","50.59"
"eF8_24","2887","55.68"
"eF8_25","2879","55.53"
"eF8_26","2738","52.81"
"eF8_27","2598","50.11"
"eF8_28","2654","51.19"
"eF8_29","3251","62.7"
"eF8_3","2339","45.11"
"eF8_30","2976","57.4"
"eF8_31","2689","51.86"
"eF8_32","3465","66.83"
"eF8_33","2751","53.06"
"eF8_34","3008","58.01"
"eF8_35","2739","52.83"
"eF8_36","2595","50.05"
"eF8_37","2814","54.27"
"eF8_38","2479","47.81"
"eF8_39","2727","52.59"
"eF8_4","2423","46.73"
"eF8_40","2769","53.4"
"eF8_41","2347","45.27"
"eF8_42","3219","62.08"
"eF8_43","2837","54.72"
"eF8_44","2695","51.98"
"eF8_45","2679","51.67"
"eF8_46","2101","40.52"
"eF8_47","2390","46.09"
"eF8_48","2683","51.75"
"eF8_49","2173","41.91"
"eF8_5","2474","47.71"
"eF8_50","2938","56.66"
"eF8_51","2677","51.63"
"eF8_52","3054","58.9"
"eF8_53","2452","47.29"
"eF8_54","2419","46.65"
"eF8_55","2865","55.26"
"eF8_56","2434","46.94"
"eF8_57","2640","50.92"
"eF8_58","2767","53.37"
"eF8_59","2604","50.22"
"eF8_6","3553","68.52"
"eF8_60","2912","56.16"
"eF8_61","3400","65.57"
"eF8_62","2921","56.34"
"eF8_63","2753","53.1"
"eF8_64","2684","51.76"
"eF8_65","2316","44.67"
"eF8_66","2933","56.57"
"eF8_67","3040","58.63"
"eF8_68","2596","50.07"
"eF8_69","2793","53.87"
"eF8_7","3511","67.71"
"eF8_70","2572","49.6"
"eF8_71","2626","50.65"
"eF8_72","2717","52.4"
"eF8_73","2480","47.83"
"eF8_74","3159","60.93"
"eF8_75","2943","56.76"
"eF8_76","3415","65.86"
"eF8_77","2571","49.59"
"eF8_78","3100","59.79"
"eF8_79","2640","50.92"
"eF8_8","2490","48.02"
"eF8_80","3155","60.85"
"eF8_81","2639","50.9"
"eF8_82","1982","38.23"
"eF8_83","3588","69.2"
"eF8_84","3111","60"
"eF8_85","2721","52.48"
"eF8_86","2595","50.05"
"eF8_87","2291","44.19"
"eF8_88","2720","52.46"
"eF8_89","2773","53.48"
"eF8_9","2774","53.5"
"eF8_90","2633","50.78"
"eF8_91","2735","52.75"
"eF8_92","2414","46.56"
"eF8_93","2402","46.33"
"eF8_94","2869","55.33"
"eF8_95","2781","53.64"
"eF8_96","2580","49.76"
"eF8_97","2076","40.04"
"eF8_98","2540","48.99"
"eF8_99","2708","52.23"
"eG1_1","3344","64.49"
"eG1_10","3000","57.86"
"eG1_100","3435","66.25"
"eG1_11","3509","67.68"
"eG1_12","2640","50.92"
"eG1_13","2904","56.01"
"eG1_14","2743","52.9"
"eG1_15","2537","48.93"
"eG1_16","3729","71.92"
"eG1_17","3190","61.52"
"eG1_18","3153","60.81"
"eG1_19","3017","58.19"
"eG1_2","3372","65.03"
"eG1_20","2914","56.2"
"eG1_21","2740","52.84"
"eG1_22","3306","63.76"
"eG1_23","2781","53.64"
"eG1_24","2432","46.9"
"eG1_25","3520","67.89"
"eG1_26","3438","66.31"
"eG1_27","2679","51.67"
"eG1_28","3331","64.24"
"eG1_29","2775","53.52"
"eG1_3","2970","57.28"
"eG1_30","2945","56.8"
"eG1_31","3469","66.9"
"eG1_32","3157","60.89"
"eG1_33","2994","57.74"
"eG1_34","3419","65.94"
"eG1_35","3206","61.83"
"eG1_36","3460","66.73"
"eG1_37","3373","65.05"
"eG1_38","3281","63.28"
"eG1_39","2781","53.64"
"eG1_4","2716","52.38"
"eG1_40","2944","56.78"
"eG1_41","3446","66.46"
"eG1_42","3090","59.59"
"eG1_43","3131","60.39"
"eG1_44","3895","75.12"
"eG1_45","3187","61.47"
"eG1_46","2740","52.84"
"eG1_47","3006","57.97"
"eG1_48","2868","55.31"
"eG1_49","3014","58.13"
"eG1_5","3063","59.07"
"eG1_50","2826","54.5"
"eG1_51","3679","70.95"
"eG1_52","2951","56.91"
"eG1_53","3417","65.9"
"eG1_54","2511","48.43"
"eG1_55","2984","57.55"
"eG1_56","2228","42.97"
"eG1_57","3232","62.33"
"eG1_58","2298","44.32"
"eG1_59","2512","48.45"
"eG1_6","2978","57.43"
"eG1_60","3005","57.96"
"eG1_61","3005","57.96"
"eG1_62","2844","54.85"
"eG1_63","3441","66.36"
"eG1_64","3669","70.76"
"eG1_65","2647","51.05"
"eG1_66","2334","45.01"
"eG1_67","2912","56.16"
"eG1_68","3398","65.54"
"eG1_69","3217","62.04"
"eG1_7","2621","50.55"
"eG1_70","2277","43.92"
"eG1_71","3754","72.4"
"eG1_72","3131","60.39"
"eG1_73","3047","58.77"
"eG1_74","3512","67.73"
"eG1_75","3477","67.06"
"eG1_76","3714","71.63"
"eG1_77","2482","47.87"
"eG1_78","3105","59.88"
"eG1_79","3137","60.5"
"eG1_8","3383","65.25"
"eG1_80","3020","58.24"
"eG1_81","3604","69.51"
"eG1_82","3162","60.98"
"eG1_83","3349","64.59"
"eG1_84","3570","68.85"
"eG1_85","2828","54.54"
"eG1_86","3171","61.16"
"eG1_87","2317","44.69"
"eG1_88","3826","73.79"
"eG1_89","2362","45.55"
"eG1_9","2529","48.78"
"eG1_90","2511","48.43"
"eG1_91","3233","62.35"
"eG1_92","3373","65.05"
"eG1_93","3552","68.51"
"eG1_94","2784","53.69"
"eG1_95","2720","52.46"
"eG1_96","2777","53.56"
"eG1_97","3213","61.97"
"eG1_98","2910","56.12"
"eG1_99","2495","48.12"
"eG3_1","2253","43.45"
"eG3_10","2907","56.07"
"eG3_100","2896","55.85"
"eG3_11","2944","56.78"
"eG3_12","2869","55.33"
"eG3_13","2647","51.05"
"eG3_14","3285","63.36"
"eG3_15","2639","50.9"
"eG3_16","2950","56.89"
"eG3_17","3396","65.5"
"eG3_18","2985","57.57"
"eG3_19","2325","44.84"
"eG3_2","3098","59.75"
"eG3_20","3192","61.56"
"eG3_21","2889","55.72"
"eG3_22","2842","54.81"
"eG3_23","2944","56.78"
"eG3_24","3240","62.49"
"eG3_25","3053","58.88"
"eG3_26","3293","63.51"
"eG3_27","3030","58.44"
"eG3_28","3035","58.53"
"eG3_29","2990","57.67"
"eG3_3","3036","58.55"
"eG3_30","2703","52.13"
"eG3_31","2970","57.28"
"eG3_32","2523","48.66"
"eG3_33","2550","49.18"
"eG3_34","3214","61.99"
"eG3_35","3129","60.35"
"eG3_36","2737","52.79"
"eG3_37","3285","63.36"
"eG3_38","3024","58.32"
"eG3_39","3408","65.73"
"eG3_4","2844","54.85"
"eG3_40","2435","46.96"
"eG3_41","2753","53.1"
"eG3_42","3221","62.12"
"eG3_43","3028","58.4"
"eG3_44","2906","56.05"
"eG3_45","2474","47.71"
"eG3_46","2752","53.08"
"eG3_47","3093","59.65"
"eG3_48","3198","61.68"
"eG3_49","2688","51.84"
"eG3_5","3696","71.28"
"eG3_50","3270","63.07"
"eG3_51","2721","52.48"
"eG3_52","2850","54.97"
"eG3_53","2546","49.1"
"eG3_54","2924","56.39"
"eG3_55","3775","72.81"
"eG3_56","3029","58.42"
"eG3_57","2244","43.28"
"eG3_58","2776","53.54"
"eG3_59","3264","62.95"
"eG3_6","2992","57.7"
"eG3_60","2572","49.6"
"eG3_61","2723","52.52"
"eG3_62","2784","53.69"
"eG3_63","2525","48.7"
"eG3_64","3119","60.15"
"eG3_65","2662","51.34"
"eG3_66","2596","50.07"
"eG3_67","2582","49.8"
"eG3_68","2829","54.56"
"eG3_69","3091","59.61"
"eG3_7","2922","56.35"
"eG3_70","2966","57.2"
"eG3_71","3106","59.9"
"eG3_72","3337","64.36"
"eG3_73","2834","54.66"
"eG3_74","3430","66.15"
"eG3_75","2995","57.76"
"eG3_76","2821","54.41"
"eG3_77","3585","69.14"
"eG3_78","2400","46.29"
"eG3_79","2760","53.23"
"eG3_8","2581","49.78"
"eG3_80","2969","57.26"
"eG3_81","2938","56.66"
"eG3_82","3093","59.65"
"eG3_83","2784","53.69"
"eG3_84","2553","49.24"
"eG3_85","2672","51.53"
"eG3_86","3092","59.63"
"eG3_87","3015","58.15"
"eG3_88","3209","61.89"
"eG3_89","2750","53.04"
"eG3_9","3102","59.83"
"eG3_90","2635","50.82"
"eG3_91","3342","64.46"
"eG3_92","2911","56.14"
"eG3_93","2946","56.82"
"eG3_94","2429","46.85"
"eG3_95","2013","38.82"
"eG3_96","3449","66.52"
"eG3_97","2752","53.08"
"eG3_98","2780","53.62"
"eG3_99","3222","62.14"
"eG4_1","2811","54.21"
"eG4_10","2417","46.62"
"eG4_100","3228","62.26"
"eG4_11","3347","64.55"
"eG4_12","2891","55.76"
"eG4_13","2692","51.92"
"eG4_14","3034","58.51"
"eG4_15","2547","49.12"
"eG4_16","2420","46.67"
"eG4_17","2786","53.73"
"eG4_18","2900","55.93"
"eG4_19","3033","58.5"
"eG4_2","2943","56.76"
"eG4_20","3412","65.81"
"eG4_21","3164","61.02"
"eG4_22","3181","61.35"
"eG4_23","2320","44.74"
"eG4_24","2905","56.03"
"eG4_25","2817","54.33"
"eG4_26","2789","53.79"
"eG4_27","2709","52.25"
"eG4_28","2811","54.21"
"eG4_29","3348","64.57"
"eG4_3","3119","60.15"
"eG4_30","2722","52.5"
"eG4_31","2767","53.37"
"eG4_32","3035","58.53"
"eG4_33","2927","56.45"
"eG4_34","3025","58.34"
"eG4_35","2875","55.45"
"eG4_36","2705","52.17"
"eG4_37","3478","67.08"
"eG4_38","3091","59.61"
"eG4_39","2903","55.99"
"eG4_4","2491","48.04"
"eG4_40","3175","61.23"
"eG4_41","2656","51.22"
"eG4_42","2903","55.99"
"eG4_43","3321","64.05"
"eG4_44","2665","51.4"
"eG4_45","3266","62.99"
"eG4_46","3171","61.16"
"eG4_47","2782","53.65"
"eG4_48","3031","58.46"
"eG4_49","2057","39.67"
"eG4_5","2948","56.86"
"eG4_50","2950","56.89"
"eG4_51","3108","59.94"
"eG4_52","3014","58.13"
"eG4_53","2740","52.84"
"eG4_54","2944","56.78"
"eG4_55","2685","51.78"
"eG4_56","2665","51.4"
"eG4_57","3138","60.52"
"eG4_58","3348","64.57"
"eG4_59","2732","52.69"
"eG4_6","2477","47.77"
"eG4_60","3065","59.11"
"eG4_61","3292","63.49"
"eG4_62","2644","50.99"
"eG4_63","3222","62.14"
"eG4_64","2555","49.28"
"eG4_65","2099","40.48"
"eG4_66","2877","55.49"
"eG4_67","3344","64.49"
"eG4_68","3167","61.08"
"eG4_69","2909","56.1"
"eG4_7","2853","55.02"
"eG4_70","3499","67.48"
"eG4_71","2787","53.75"
"eG4_72","2910","56.12"
"eG4_73","3257","62.82"
"eG4_74","3161","60.96"
"eG4_75","3451","66.56"
"eG4_76","2708","52.23"
"eG4_77","2987","57.61"
"eG4_78","3350","64.61"
"eG4_79","3658","70.55"
"eG4_8","2601","50.16"
"eG4_80","2928","56.47"
"eG4_81","2758","53.19"
"eG4_82","3326","64.15"
"eG4_83","2675","51.59"
"eG4_84","3212","61.95"
"eG4_85","3519","67.87"
"eG4_86","2984","57.55"
"eG4_87","2820","54.39"
"eG4_88","2624","50.61"
"eG4_89","2438","47.02"
"eG4_9","3144","60.64"
"eG4_90","3581","69.06"
"eG4_91","3102","59.83"
"eG4_92","2766","53.35"
"eG4_93","3376","65.11"
"eG4_94","3388","65.34"
"eG4_95","2758","53.19"
"eG4_96","2821","54.41"
"eG4_97","3179","61.31"
"eG4_98","3136","60.48"
"eG4_99","2860","55.16"
"eG6_1","3477","67.06"
"eG6_10","3195","61.62"
"eG6_100","3432","66.19"
"eG6_11","3289","63.43"
"eG6_12","3229","62.28"
"eG6_13","3139","60.54"
"eG6_14","2874","55.43"
"eG6_15","3705","71.46"
"eG6_16","3282","63.3"
"eG6_17","3078","59.36"
"eG6_18","2845","54.87"
"eG6_19","3913","75.47"
"eG6_2","2385","46"
"eG6_20","2285","44.07"
"eG6_21","3160","60.95"
"eG6_22","2713","52.32"
"eG6_23","3100","59.79"
"eG6_24","2789","53.79"
"eG6_25","3310","63.84"
"eG6_26","2691","51.9"
"eG6_27","3276","63.18"
"eG6_28","3351","64.63"
"eG6_29","3739","72.11"
"eG6_3","3278","63.22"
"eG6_30","3578","69.01"
"eG6_31","3279","63.24"
"eG6_32","2862","55.2"
"eG6_33","3033","58.5"
"eG6_34","2905","56.03"
"eG6_35","3701","71.38"
"eG6_36","3046","58.75"
"eG6_37","2964","57.16"
"eG6_38","2525","48.7"
"eG6_39","2768","53.38"
"eG6_4","3469","66.9"
"eG6_40","3135","60.46"
"eG6_41","3236","62.41"
"eG6_42","2571","49.59"
"eG6_43","2904","56.01"
"eG6_44","3175","61.23"
"eG6_45","2978","57.43"
"eG6_46","3110","59.98"
"eG6_47","2962","57.13"
"eG6_48","2613","50.4"
"eG6_49","2460","47.44"
"eG6_5","2731","52.67"
"eG6_50","3645","70.3"
"eG6_51","3240","62.49"
"eG6_52","2461","47.46"
"eG6_53","3194","61.6"
"eG6_54","2734","52.73"
"eG6_55","3601","69.45"
"eG6_56","2610","50.34"
"eG6_57","2772","53.46"
"eG6_58","3489","67.29"
"eG6_59","2793","53.87"
"eG6_6","2958","57.05"
"eG6_60","3348","64.57"
"eG6_61","3346","64.53"
"eG6_62","3576","68.97"
"eG6_63","3425","66.06"
"eG6_64","3439","66.33"
"eG6_65","2736","52.77"
"eG6_66","2810","54.19"
"eG6_67","2872","55.39"
"eG6_68","3265","62.97"
"eG6_69","3204","61.79"
"eG6_7","2654","51.19"
"eG6_70","3025","58.34"
"eG6_71","3306","63.76"
"eG6_72","2425","46.77"
"eG6_73","3554","68.54"
"eG6_74","3318","63.99"
"eG6_75","3598","69.39"
"eG6_76","3329","64.2"
"eG6_77","3031","58.46"
"eG6_78","2674","51.57"
"eG6_79","3576","68.97"
"eG6_8","3163","61"
"eG6_80","3298","63.61"
"eG6_81","3413","65.82"
"eG6_82","2876","55.47"
"eG6_83","2885","55.64"
"eG6_84","3908","75.37"
